Annee,Tour,Code Departement,Libelle Departement,Circonscription,Inscrits,Votants,Exprimes,Blancs et nuls,Voix_x,Nuance,Positionnement,Pauvreté,carbone,Production brute d’électricité primaire (GWH),Production brute d’électricité primaire renouvelable (GWH),Production brute d’électricité nucléaire (GWH),Prix gaz fr,Prix electricite fr,Taux inflation,Smic,Revenu salarial annuel moyen,CPSO,Femmes,Hommes,Popu,Taux chomage,Age Median FR,Age Moyen Fr,Entreprises,Evolution Emploi total,Evolution Emploi salarié privé,Evolution Emploi salarié public,Evolution Emploi non salarié,Crimes pn,Crimes gendarmes,President,Voix_y,Is_President
1978,2,78,YVELINES,1,67839,56890,55118,1772.0,0,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,1,67839,56890,55118,1772.0,0,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,1,67839,56890,55118,1772.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,1,67839,56890,55118,1772.0,24845,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,1,67839,56890,55118,1772.0,30273,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,2,89812,73584,71965,1619.0,0,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,2,89812,73584,71965,1619.0,0,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,2,89812,73584,71965,1619.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,2,89812,73584,71965,1619.0,27769,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,2,89812,73584,71965,1619.0,44196,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,3,15674,99281,97280,2001.0,0,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,3,15674,99281,97280,2001.0,0,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,3,15674,99281,97280,2001.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,3,15674,99281,97280,2001.0,45731,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,3,15674,99281,97280,2001.0,51549,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,4,79392,65797,64225,1572.0,0,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,4,79392,65797,64225,1572.0,0,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,4,79392,65797,64225,1572.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,4,79392,65797,64225,1572.0,25661,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,4,79392,65797,64225,1572.0,38564,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,5,65465,53633,51708,1925.0,0,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,5,65465,53633,51708,1925.0,0,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,5,65465,53633,51708,1925.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,5,65465,53633,51708,1925.0,19429,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,5,65465,53633,51708,1925.0,32279,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,6,60344,50261,49097,1164.0,0,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,6,60344,50261,49097,1164.0,0,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,6,60344,50261,49097,1164.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,6,60344,50261,49097,1164.0,20625,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,6,60344,50261,49097,1164.0,28472,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,7,80328,69930,67587,2343.0,0,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,7,80328,69930,67587,2343.0,0,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,7,80328,69930,67587,2343.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,7,80328,69930,67587,2343.0,33205,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,7,80328,69930,67587,2343.0,34382,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,8,13386,98549,96950,1599.0,0,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,8,13386,98549,96950,1599.0,0,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,8,13386,98549,96950,1599.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,8,13386,98549,96950,1599.0,48306,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,78,YVELINES,8,13386,98549,96950,1599.0,48644,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,79,DEUX-SEVRES,1,95021,81058,79747,1311.0,0,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,79,DEUX-SEVRES,1,95021,81058,79747,1311.0,0,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,79,DEUX-SEVRES,1,95021,81058,79747,1311.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,79,DEUX-SEVRES,1,95021,81058,79747,1311.0,38906,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,79,DEUX-SEVRES,1,95021,81058,79747,1311.0,40841,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,8,ARDENNES,1,62834,55002,53164,1838.0,0,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,8,ARDENNES,1,62834,55002,53164,1838.0,0,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,8,ARDENNES,1,62834,55002,53164,1838.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,8,ARDENNES,1,62834,55002,53164,1838.0,26083,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,8,ARDENNES,1,62834,55002,53164,1838.0,27081,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,8,ARDENNES,2,66042,57237,55199,2038.0,0,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,8,ARDENNES,2,66042,57237,55199,2038.0,0,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,8,ARDENNES,2,66042,57237,55199,2038.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,8,ARDENNES,2,66042,57237,55199,2038.0,25033,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,8,ARDENNES,2,66042,57237,55199,2038.0,30166,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,8,ARDENNES,3,59959,53286,52647,639.0,0,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,8,ARDENNES,3,59959,53286,52647,639.0,0,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,8,ARDENNES,3,59959,53286,52647,639.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,8,ARDENNES,3,59959,53286,52647,639.0,26020,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,8,ARDENNES,3,59959,53286,52647,639.0,26627,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,80,SOMME,1,93741,81207,78894,2313.0,0,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,80,SOMME,1,93741,81207,78894,2313.0,0,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,80,SOMME,1,93741,81207,78894,2313.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,80,SOMME,1,93741,81207,78894,2313.0,37306,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,80,SOMME,1,93741,81207,78894,2313.0,41588,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,80,SOMME,2,66518,60674,58833,1841.0,0,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,80,SOMME,2,66518,60674,58833,1841.0,0,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,80,SOMME,2,66518,60674,58833,1841.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,80,SOMME,2,66518,60674,58833,1841.0,29286,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,80,SOMME,2,66518,60674,58833,1841.0,29547,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,80,SOMME,3,68988,64023,62451,1572.0,0,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,80,SOMME,3,68988,64023,62451,1572.0,0,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,80,SOMME,3,68988,64023,62451,1572.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,80,SOMME,3,68988,64023,62451,1572.0,30693,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,80,SOMME,3,68988,64023,62451,1572.0,31758,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,80,SOMME,4,63547,57534,55711,1823.0,0,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,80,SOMME,4,63547,57534,55711,1823.0,0,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,80,SOMME,4,63547,57534,55711,1823.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,80,SOMME,4,63547,57534,55711,1823.0,27723,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,80,SOMME,4,63547,57534,55711,1823.0,27988,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,80,SOMME,5,69355,62986,61600,1386.0,0,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,80,SOMME,5,69355,62986,61600,1386.0,0,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,80,SOMME,5,69355,62986,61600,1386.0,0,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,80,SOMME,5,69355,62986,61600,1386.0,28451,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,80,SOMME,5,69355,62986,61600,1386.0,33149,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,81,TARN,1,86888,76573,74751,1822.0,0,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,81,TARN,1,86888,76573,74751,1822.0,0,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,81,TARN,1,86888,76573,74751,1822.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,81,TARN,1,86888,76573,74751,1822.0,30093,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,81,TARN,1,86888,76573,74751,1822.0,44658,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,81,TARN,2,80699,72384,70923,1461.0,0,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,81,TARN,2,80699,72384,70923,1461.0,0,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,81,TARN,2,80699,72384,70923,1461.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,81,TARN,2,80699,72384,70923,1461.0,33336,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,81,TARN,2,80699,72384,70923,1461.0,37587,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,81,TARN,3,74607,66823,65268,1555.0,0,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,81,TARN,3,74607,66823,65268,1555.0,0,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,81,TARN,3,74607,66823,65268,1555.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,81,TARN,3,74607,66823,65268,1555.0,31448,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,81,TARN,3,74607,66823,65268,1555.0,33820,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,82,TARN-ET-GARONNE,1,65155,58407,57395,1012.0,0,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,82,TARN-ET-GARONNE,1,65155,58407,57395,1012.0,0,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,82,TARN-ET-GARONNE,1,65155,58407,57395,1012.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,82,TARN-ET-GARONNE,1,65155,58407,57395,1012.0,27230,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,82,TARN-ET-GARONNE,1,65155,58407,57395,1012.0,30165,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,82,TARN-ET-GARONNE,2,67814,59013,56652,2361.0,0,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,82,TARN-ET-GARONNE,2,67814,59013,56652,2361.0,0,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,82,TARN-ET-GARONNE,2,67814,59013,56652,2361.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,82,TARN-ET-GARONNE,2,67814,59013,56652,2361.0,27245,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,82,TARN-ET-GARONNE,2,67814,59013,56652,2361.0,29407,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,83,VAR,1,95865,83737,81745,1992.0,0,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,83,VAR,1,95865,83737,81745,1992.0,0,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,83,VAR,1,95865,83737,81745,1992.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,83,VAR,1,95865,83737,81745,1992.0,37754,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,83,VAR,1,95865,83737,81745,1992.0,43991,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,83,VAR,2,15726,99351,97572,1779.0,0,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,83,VAR,2,15726,99351,97572,1779.0,0,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,83,VAR,2,15726,99351,97572,1779.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,83,VAR,2,15726,99351,97572,1779.0,40993,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,83,VAR,2,15726,99351,97572,1779.0,56579,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,83,VAR,3,96361,80986,78368,2618.0,0,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,83,VAR,3,96361,80986,78368,2618.0,0,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,83,VAR,3,96361,80986,78368,2618.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,83,VAR,3,96361,80986,78368,2618.0,34299,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,83,VAR,3,96361,80986,78368,2618.0,44069,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,83,VAR,4,38834,13269,110418,2851.0,0,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,83,VAR,4,38834,13269,110418,2851.0,0,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,83,VAR,4,38834,13269,110418,2851.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,83,VAR,4,38834,13269,110418,2851.0,51440,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,83,VAR,4,38834,13269,110418,2851.0,58978,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,84,VAUCLUSE,1,98816,86185,84185,2000.0,0,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,84,VAUCLUSE,1,98816,86185,84185,2000.0,0,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,84,VAUCLUSE,1,98816,86185,84185,2000.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,84,VAUCLUSE,1,98816,86185,84185,2000.0,40766,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,84,VAUCLUSE,1,98816,86185,84185,2000.0,43419,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,84,VAUCLUSE,2,82816,72463,70017,2446.0,0,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,84,VAUCLUSE,2,82816,72463,70017,2446.0,0,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,84,VAUCLUSE,2,82816,72463,70017,2446.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,84,VAUCLUSE,2,82816,72463,70017,2446.0,33960,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,84,VAUCLUSE,2,82816,72463,70017,2446.0,36057,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,84,VAUCLUSE,3,78196,68807,66484,2323.0,0,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,84,VAUCLUSE,3,78196,68807,66484,2323.0,0,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,84,VAUCLUSE,3,78196,68807,66484,2323.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,84,VAUCLUSE,3,78196,68807,66484,2323.0,32369,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,84,VAUCLUSE,3,78196,68807,66484,2323.0,34115,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,85,VENDEE,1,77451,67642,66065,1577.0,0,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,85,VENDEE,1,77451,67642,66065,1577.0,0,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,85,VENDEE,1,77451,67642,66065,1577.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,85,VENDEE,1,77451,67642,66065,1577.0,25221,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,85,VENDEE,1,77451,67642,66065,1577.0,40844,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,85,VENDEE,3,89408,74493,72509,1984.0,0,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,85,VENDEE,3,89408,74493,72509,1984.0,0,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,85,VENDEE,3,89408,74493,72509,1984.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,85,VENDEE,3,89408,74493,72509,1984.0,24421,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,85,VENDEE,3,89408,74493,72509,1984.0,48088,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,86,VIENNE,1,215,87078,85573,1505.0,0,COM,Gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,86,VIENNE,1,215,87078,85573,1505.0,0,RPR,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,86,VIENNE,1,215,87078,85573,1505.0,0,DVD,Droite,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,86,VIENNE,1,215,87078,85573,1505.0,41047,UDF,Centre droit,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
1978,2,86,VIENNE,1,215,87078,85573,1505.0,44526,PSMRG,Centre gauche,,,99760.0,69308.0,30452.0,,,,,,,,,,"4,5",,,,,,,,,,,,False
