Annee,Tour,Code Departement,Libelle Departement,Circonscription,Inscrits,Votants,Exprimes,Blancs et nuls,Voix,Nuance,Positionnement,Pauvreté,carbone,Production brute d’électricité primaire (GWH),Production brute d’électricité primaire renouvelable (GWH),Production brute d’électricité nucléaire (GWH),Prix gaz fr,Prix electricite fr,Taux inflation,Smic,Revenu salarial annuel moyen,CPSO,Femmes,Hommes,Popu,Taux chomage,Age Median FR,Age Moyen Fr,Entreprises,Evolution Emploi total,Evolution Emploi salarié privé,Evolution Emploi salarié public,Evolution Emploi non salarié,Crimes pn,Crimes gendarmes,Voix Prédite
2022,2,31,Haute-Garonne,1,83951,43241,40835,2406.0,18695,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,20958.244
2022,2,31,Haute-Garonne,2,105339,54656,50841,3815.0,26895,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,24625.377
2022,2,31,Haute-Garonne,2,105339,54656,50841,3815.0,23946,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,25787.686
2022,2,31,Haute-Garonne,3,80733,45419,42685,2734.0,18905,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,19895.342
2022,2,31,Haute-Garonne,3,80733,45419,42685,2734.0,23780,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,21609.16
2022,2,31,Haute-Garonne,4,68593,34516,32848,1668.0,19467,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,16994.799
2022,2,31,Haute-Garonne,4,68593,34516,32848,1668.0,13381,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,15473.813
2022,2,31,Haute-Garonne,5,106938,51013,46149,4864.0,22201,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,22189.346
2022,2,31,Haute-Garonne,5,106938,51013,46149,4864.0,23948,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,24306.611
2022,2,31,Haute-Garonne,6,115579,59790,55135,4655.0,27566,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,26958.793
2022,2,31,Haute-Garonne,6,115579,59790,55135,4655.0,27569,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,28751.477
2022,2,31,Haute-Garonne,7,106500,51456,46203,5253.0,23644,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,22460.824
2022,2,31,Haute-Garonne,7,106500,51456,46203,5253.0,22559,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,24191.4
2022,2,31,Haute-Garonne,8,86162,44343,40058,4285.0,24191,DVG,Gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,20631.79
2022,2,31,Haute-Garonne,8,86162,44343,40058,4285.0,15867,RN,Extreme droite,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,18894.113
2022,2,31,Haute-Garonne,9,80654,39801,37147,2654.0,21748,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,17149.46
2022,2,31,Haute-Garonne,9,80654,39801,37147,2654.0,15399,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,19460.15
2022,2,31,Haute-Garonne,10,103430,58643,54025,4618.0,26907,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,25955.734
2022,2,31,Haute-Garonne,10,103430,58643,54025,4618.0,27118,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,27835.457
2022,2,32,Gers,1,73809,40367,35847,4520.0,17025,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,17768.492
2022,2,32,Gers,1,73809,40367,35847,4520.0,18822,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,18133.7
2022,2,32,Gers,2,73848,38865,35255,3610.0,22203,DVG,Gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,19786.469
2022,2,32,Gers,2,73848,38865,35255,3610.0,13052,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,17863.668
2022,2,33,Gironde,1,104129,50535,47861,2674.0,19569,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,22720.951
2022,2,33,Gironde,1,104129,50535,47861,2674.0,28292,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,25097.795
2022,2,33,Gironde,2,72301,37826,36430,1396.0,19433,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,17289.152
2022,2,33,Gironde,2,72301,37826,36430,1396.0,16997,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,15953.431
2022,2,33,Gironde,3,89496,42886,40607,2279.0,24066,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,18517.26
2022,2,33,Gironde,3,89496,42886,40607,2279.0,16541,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,20711.77
2022,2,33,Gironde,4,98473,41470,38302,3168.0,22876,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,18416.95
2022,2,33,Gironde,4,98473,41470,38302,3168.0,15426,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,19581.486
2022,2,33,Gironde,5,120999,57795,49289,8506.0,23026,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,25865.877
2022,2,33,Gironde,5,120999,57795,49289,8506.0,26263,RN,Extreme droite,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,25081.506
2022,2,33,Gironde,6,108051,55204,51862,3342.0,24969,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,24524.164
2022,2,33,Gironde,6,108051,55204,51862,3342.0,26893,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,26215.895
2022,2,33,Gironde,7,79776,42255,39773,2482.0,18809,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,17873.996
2022,2,33,Gironde,7,79776,42255,39773,2482.0,20964,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,20203.51
2022,2,33,Gironde,8,119823,57392,52407,4985.0,31442,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,28017.105
2022,2,33,Gironde,8,119823,57392,52407,4985.0,20965,RN,Extreme droite,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,25110.588
2022,2,33,Gironde,9,102191,50688,45456,5232.0,22506,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,22598.256
2022,2,33,Gironde,9,102191,50688,45456,5232.0,22950,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,24259.47
2022,2,33,Gironde,10,83290,40823,36766,4057.0,19581,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,18703.74
2022,2,33,Gironde,10,83290,40823,36766,4057.0,17185,RN,Extreme droite,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,17846.213
2022,2,33,Gironde,11,98743,46973,42745,4228.0,17653,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,21323.006
2022,2,33,Gironde,11,98743,46973,42745,4228.0,25092,RN,Extreme droite,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,21539.135
2022,2,33,Gironde,12,88134,45114,40545,4569.0,20181,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,19443.6
2022,2,33,Gironde,12,88134,45114,40545,4569.0,20364,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,20807.145
2022,2,34,Hrault,1,90108,40527,36801,3726.0,17463,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,17299.73
2022,2,34,Hrault,1,90108,40527,36801,3726.0,19338,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,19177.652
2022,2,34,Hrault,2,65431,28447,26855,1592.0,17008,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,15589.999
2022,2,34,Hrault,2,65431,28447,26855,1592.0,9847,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,11538.451
2022,2,34,Hrault,3,92308,47046,43136,3910.0,20229,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,20236.06
2022,2,34,Hrault,3,92308,47046,43136,3910.0,22907,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,22382.402
2022,2,34,Hrault,4,119180,59953,51908,8045.0,26291,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,26393.566
2022,2,34,Hrault,4,119180,59953,51908,8045.0,25617,RN,Extreme droite,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,25517.566
2022,2,34,Hrault,5,98965,49950,43685,6265.0,19990,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,20847.69
2022,2,34,Hrault,5,98965,49950,43685,6265.0,23695,RN,Extreme droite,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,22591.291
2022,2,34,Hrault,6,93917,40669,37596,3073.0,11341,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,16964.52
2022,2,34,Hrault,6,93917,40669,37596,3073.0,26255,DVD,Droite,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,20542.82
2022,2,34,Hrault,7,108885,51858,46251,5607.0,18873,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,22155.416
2022,2,34,Hrault,7,108885,51858,46251,5607.0,27378,RN,Extreme droite,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,23589.781
2022,2,34,Hrault,8,94363,43739,38508,5231.0,19483,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,18840.875
2022,2,34,Hrault,8,94363,43739,38508,5231.0,19025,RN,Extreme droite,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,20463.25
2022,2,34,Hrault,9,89433,39859,35904,3955.0,16384,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,16840.6
2022,2,34,Hrault,9,89433,39859,35904,3955.0,19520,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,18817.04
2022,2,35,Ille-et-Vilaine,1,93501,50682,47896,2786.0,25205,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,22726.604
2022,2,35,Ille-et-Vilaine,1,93501,50682,47896,2786.0,22691,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,24885.594
2022,2,35,Ille-et-Vilaine,2,98271,56718,54355,2363.0,26190,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,24396.764
2022,2,35,Ille-et-Vilaine,2,98271,56718,54355,2363.0,28165,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,26910.055
2022,2,35,Ille-et-Vilaine,3,91858,49076,46159,2917.0,23784,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,21009.156
2022,2,35,Ille-et-Vilaine,3,91858,49076,46159,2917.0,22375,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,23880.592
2022,2,35,Ille-et-Vilaine,4,95818,48788,45384,3404.0,22856,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,21020.7
2022,2,35,Ille-et-Vilaine,4,95818,48788,45384,3404.0,22528,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,23982.186
2022,2,35,Ille-et-Vilaine,5,109735,54211,50613,3598.0,20923,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,24108.148
2022,2,35,Ille-et-Vilaine,5,109735,54211,50613,3598.0,29690,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,26261.094
2022,2,35,Ille-et-Vilaine,6,90292,45572,42844,2728.0,16413,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,20000.53
2022,2,35,Ille-et-Vilaine,6,90292,45572,42844,2728.0,26431,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,22685.713
2022,2,35,Ille-et-Vilaine,7,105049,50497,45385,5112.0,21681,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,24449.717
2022,2,35,Ille-et-Vilaine,7,105049,50497,45385,5112.0,23704,LR,Droite,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,22800.965
2022,2,35,Ille-et-Vilaine,8,90997,50840,48750,2090.0,28261,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,23108.916
2022,2,35,Ille-et-Vilaine,8,90997,50840,48750,2090.0,20489,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,24599.492
2022,2,36,Indre,1,77781,36115,32416,3699.0,14258,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,15563.145
2022,2,36,Indre,1,77781,36115,32416,3699.0,18158,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,16972.701
2022,2,36,Indre,2,88363,43204,38680,4524.0,22507,LR,Droite,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,20205.18
2022,2,36,Indre,2,88363,43204,38680,4524.0,16173,RN,Extreme droite,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,18925.916
2022,2,37,Indre-et-Loire,1,71161,34361,32632,1729.0,17461,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,16866.582
2022,2,37,Indre-et-Loire,1,71161,34361,32632,1729.0,15171,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,15655.362
2022,2,37,Indre-et-Loire,2,92250,45288,41421,3867.0,18758,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,19840.316
2022,2,37,Indre-et-Loire,2,92250,45288,41421,3867.0,22663,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,21945.936
2022,2,37,Indre-et-Loire,3,99402,49296,45119,4177.0,19327,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,20849.836
2022,2,37,Indre-et-Loire,3,99402,49296,45119,4177.0,25792,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,23343.924
2022,2,37,Indre-et-Loire,4,92318,45305,41937,3368.0,20752,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,19836.484
2022,2,37,Indre-et-Loire,4,92318,45305,41937,3368.0,21185,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,22096.541
2022,2,37,Indre-et-Loire,5,87118,41505,37341,4164.0,22055,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,18906.838
2022,2,37,Indre-et-Loire,5,87118,41505,37341,4164.0,15286,RN,Extreme droite,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,17614.547
2022,2,38,Isre,1,85737,47861,45939,1922.0,20427,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,20461.643
2022,2,38,Isre,1,85737,47861,45939,1922.0,25512,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,23075.582
2022,2,38,Isre,2,78601,34686,32596,2090.0,16992,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,16603.236
2022,2,38,Isre,2,78601,34686,32596,2090.0,15604,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,17079.621
2022,2,38,Isre,3,60402,28018,26664,1354.0,15326,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,14104.91
2022,2,38,Isre,3,60402,28018,26664,1354.0,11338,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,10658.228
2022,2,38,Isre,4,91894,44026,41366,2660.0,24016,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,19828.44
2022,2,38,Isre,4,91894,44026,41366,2660.0,17350,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,22006.908
2022,2,38,Isre,5,106050,53099,49590,3509.0,25010,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,23727.754
2022,2,38,Isre,5,106050,53099,49590,3509.0,24580,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,25626.422
2022,2,38,Isre,6,89161,39519,36661,2858.0,17994,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,19340.95
2022,2,38,Isre,6,89161,39519,36661,2858.0,18667,RN,Extreme droite,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,17718.303
2022,2,38,Isre,7,96144,43751,39733,4018.0,23678,LR,Droite,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,19772.883
2022,2,38,Isre,7,96144,43751,39733,4018.0,16055,RN,Extreme droite,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,20119.27
2022,2,38,Isre,8,82512,37293,34033,3260.0,18251,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,17966.637
2022,2,38,Isre,8,82512,37293,34033,3260.0,15782,RN,Extreme droite,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,16778.594
2022,2,38,Isre,9,100653,49243,45400,3843.0,20973,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,21134.459
2022,2,38,Isre,9,100653,49243,45400,3843.0,24427,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,24244.234
2022,2,38,Isre,10,98834,42251,38627,3624.0,20282,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,20736.4
2022,2,38,Isre,10,98834,42251,38627,3624.0,18345,RN,Extreme droite,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,19980.537
2022,2,39,Jura,1,65032,32866,29941,2925.0,13108,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,14846.317
2022,2,39,Jura,1,65032,32866,29941,2925.0,16833,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,15013.746
2022,2,39,Jura,2,55805,26279,24766,1513.0,9386,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,13227.654
2022,2,39,Jura,2,55805,26279,24766,1513.0,15380,LR,Droite,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,12863.865
2022,2,39,Jura,3,70385,35480,33180,2300.0,13783,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,15543.709
2022,2,39,Jura,3,70385,35480,33180,2300.0,19397,LR,Droite,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,18356.344
2022,2,40,Landes,1,108526,54311,48595,5716.0,21472,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,23781.662
2022,2,40,Landes,1,108526,54311,48595,5716.0,27123,ENS,Centre gauche,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,25153.2
2022,2,40,Landes,2,123048,63373,58348,5025.0,28043,NUP,Centre droit,,,,,,,,"5,2","10,85",,,"35020,367","32822,224","67842,591","7,4","41,2","42,2","(r) 1 048,3",,,,,,,27570.672
